0,1,2,3,4,5,6,7,y
0.0,0.0,0.0,0.0,0.0,-1.0205885758246862,-0.3253666664510711,-0.9111921126101178,3213.62205
0.0,0.0,1.0,0.0,0.0,1.1120043993069646,0.36662204115080693,0.734336259529673,12268.63225
0.0,0.0,0.0,1.0,0.0,0.401140074263081,0.20355771651256543,-0.9111921126101178,17929.30337
0.0,1.0,1.0,0.0,0.0,0.4722265067674694,-1.1431715027078357,-0.08842792654022237,21677.28345
0.0,0.0,0.0,0.0,0.0,1.5385229943332948,0.8856135718522151,-0.9111921126101178,13635.6379
1.0,0.0,0.0,1.0,0.0,0.18788077674991593,-0.9436867197747587,-0.9111921126101178,5966.8874
1.0,0.0,1.0,0.0,0.0,-0.4518971157895793,-0.9859013418892272,0.734336259529673,5257.50795
0.0,0.0,1.0,0.0,0.0,0.6854858042806344,-1.2218065831171403,0.734336259529673,10156.7832
1.0,1.0,1.0,0.0,0.0,1.183090831811353,0.5081651858875553,-0.9111921126101178,43921.1837
0.0,0.0,0.0,1.0,0.0,1.3963501293245182,-0.4702207619418948,1.5571004455995683,14001.1338
1.0,0.0,0.0,1.0,0.0,1.4674365618289065,-0.7980048865954161,-0.9111921126101178,12142.5786
0.0,0.0,1.0,0.0,0.0,-0.8073292783115211,0.6968893788698859,-0.9111921126101178,3556.9223
0.0,0.0,0.0,0.0,1.0,-1.4471071708510164,-0.3576484363033119,-0.08842792654022237,2331.519
1.0,0.0,0.0,0.0,1.0,0.401140074263081,-0.5066412202367303,1.5571004455995683,8615.3
1.0,1.0,1.0,0.0,0.0,1.3252636968201297,1.058610748752685,0.734336259529673,47496.49445
0.0,0.0,0.0,0.0,0.0,1.3252636968201297,0.3980760733145295,-0.9111921126101178,12430.95335
0.0,0.0,0.0,1.0,0.0,-0.38081068328519097,-0.6341128242686552,-0.08842792654022237,5002.7827
1.0,0.0,0.0,0.0,1.0,0.3300536417586927,1.0826151417197363,0.734336259529673,7740.337
1.0,1.0,0.0,1.0,0.0,0.11679434424552758,0.859125965819608,-0.08842792654022237,40273.6455
1.0,0.0,0.0,1.0,0.0,-1.5181936033554047,0.4585009245764151,-0.9111921126101178,1135.9407
0.0,0.0,0.0,0.0,1.0,0.9698315342981879,-0.407312697614451,1.5571004455995683,11741.726
1.0,0.0,0.0,0.0,1.0,1.3252636968201297,1.2316079256531547,-0.9111921126101178,11365.952
0.0,0.0,0.0,0.0,0.0,0.401140074263081,1.5618752633722326,1.5571004455995683,9704.66805
1.0,0.0,0.0,0.0,1.0,1.1120043993069646,1.1157246492604953,-0.9111921126101178,20630.28351
0.0,1.0,0.0,0.0,0.0,-0.7362428458071327,-1.441984808263192,-0.9111921126101178,16115.3045
0.0,0.0,0.0,1.0,0.0,-0.0964649532676375,1.1869100904731287,-0.9111921126101178,5397.6167
1.0,0.0,0.0,1.0,0.0,-1.5181936033554047,-0.7251639700057445,0.734336259529673,2304.0022
1.0,0.0,0.0,0.0,1.0,1.2541772643157414,-1.135721863511165,-0.9111921126101178,10959.33
1.0,1.0,0.0,0.0,0.0,-0.02537852076324914,-0.6870880363338708,-0.9111921126101178,20149.3229
1.0,0.0,0.0,1.0,0.0,-0.16755138577202586,0.9319668824092789,-0.9111921126101178,19214.70553
0.0,1.0,0.0,1.0,0.0,-0.6651564133027443,-0.3609593870573878,-0.08842792654022237,19521.9682
0.0,1.0,0.0,0.0,0.0,0.8276586692894112,0.7283434110336072,0.734336259529673,44641.1974
1.0,0.0,0.0,0.0,1.0,0.7565722367850228,0.2879869607415024,0.734336259529673,9630.397
0.0,0.0,1.0,0.0,0.0,-0.16755138577202586,0.5868002662968588,-0.08842792654022237,6112.35295
1.0,0.0,0.0,0.0,0.0,0.25896720925430433,-0.5298178755152623,1.5571004455995683,8606.2174
1.0,1.0,0.0,0.0,0.0,1.3963501293245182,-0.12091545738687993,1.5571004455995683,30184.9367
1.0,1.0,0.0,0.0,1.0,1.4674365618289065,0.37076072959340167,-0.9111921126101178,52590.82939
1.0,0.0,0.0,1.0,0.0,-1.5181936033554047,0.6406032160505938,-0.9111921126101178,1137.4697
0.0,1.0,0.0,0.0,0.0,0.04570791174113922,-0.40400174686037504,-0.08842792654022237,22331.5668
0.0,0.0,0.0,1.0,0.0,-1.5181936033554047,-1.617465198229219,-0.9111921126101178,1607.5101
1.0,0.0,0.0,0.0,0.0,-0.594069980798356,0.052081719513589864,-0.9111921126101178,3857.75925
0.0,1.0,0.0,1.0,0.0,1.1120043993069646,0.7680748200825191,-0.9111921126101178,44423.803
1.0,0.0,0.0,0.0,0.0,0.5433129392718578,-1.8823412585552963,-0.08842792654022237,8627.5411
1.0,0.0,0.0,0.0,0.0,-1.2338478733378513,-1.7565251299004097,1.5571004455995683,4005.4225
1.0,0.0,1.0,0.0,0.0,1.0409179668025763,0.5081651858875553,-0.08842792654022237,10825.2537
0.0,0.0,1.0,0.0,0.0,0.7565722367850228,-0.7185420684975927,0.734336259529673,10493.9458
0.0,0.0,0.0,0.0,0.0,-0.6651564133027443,-1.4262577921813315,-0.08842792654022237,4718.20355
1.0,0.0,0.0,0.0,1.0,0.4722265067674694,-1.3674884162964829,-0.9111921126101178,7147.105
0.0,0.0,0.0,1.0,0.0,1.0409179668025763,0.11250657077547609,-0.9111921126101178,10338.9316
1.0,0.0,0.0,0.0,0.0,-0.8073292783115211,-0.2152775538780446,0.734336259529673,4438.2634
1.0,1.0,1.0,0.0,0.0,0.6854858042806344,-0.7814501328250361,0.734336259529673,23807.2406
1.0,0.0,0.0,1.0,0.0,-0.7362428458071327,1.387222611094725,-0.08842792654022237,3471.4096
0.0,0.0,1.0,0.0,0.0,0.8276586692894112,1.011429700507103,0.734336259529673,10848.1343
0.0,0.0,0.0,1.0,0.0,0.7565722367850228,-1.1622094695437728,0.734336259529673,10107.2206
0.0,1.0,0.0,0.0,1.0,-0.5229835482939676,-0.986729079577746,-0.9111921126101178,17496.306
0.0,0.0,1.0,0.0,0.0,0.3300536417586927,-0.6870880363338708,-0.9111921126101178,7419.4779
1.0,0.0,1.0,0.0,0.0,-1.2338478733378513,-0.891539245398062,-0.9111921126101178,2045.68525
1.0,0.0,1.0,0.0,0.0,0.6143993717762462,0.2879869607415024,-0.08842792654022237,8765.249
1.0,0.0,0.0,0.0,0.0,-0.594069980798356,-0.6084529559245663,-0.08842792654022237,4441.21315
1.0,0.0,0.0,1.0,0.0,0.8987451017937995,2.8440409428881535,-0.08842792654022237,9748.9106
0.0,0.0,0.0,0.0,1.0,0.3300536417586927,-0.7880720343331878,-0.08842792654022237,7624.63
0.0,0.0,0.0,1.0,0.0,-1.376020738346628,0.20355771651256543,0.734336259529673,3056.3881
0.0,0.0,0.0,1.0,0.0,0.18788077674991593,-0.17885709558320909,0.734336259529673,7640.3092
1.0,0.0,1.0,0.0,0.0,1.6806958593420716,1.7820534885182855,1.5571004455995683,15555.18875
1.0,0.0,0.0,0.0,0.0,0.5433129392718578,-0.3882747307785144,2.379864631669464,10407.08585
1.0,0.0,0.0,0.0,1.0,-1.4471071708510164,-1.5992549690818012,-0.08842792654022237,1832.094
0.0,0.0,0.0,1.0,0.0,-0.6651564133027443,0.4585009245764151,-0.08842792654022237,4151.0287
1.0,0.0,1.0,0.0,0.0,0.18788077674991593,0.11498978384103316,-0.9111921126101178,6358.77645
0.0,0.0,0.0,0.0,1.0,-0.0964649532676375,-0.42386745138483106,1.5571004455995683,7151.092
0.0,0.0,0.0,0.0,0.0,0.25896720925430433,0.8541595396884938,0.734336259529673,19144.57652
1.0,0.0,0.0,1.0,0.0,1.1120043993069646,1.2779612362102186,-0.9111921126101178,10226.2842
1.0,1.0,0.0,0.0,1.0,0.3300536417586927,-0.059662868436474295,0.734336259529673,38998.546
0.0,0.0,0.0,1.0,0.0,-1.5181936033554047,1.6057453608637393,-0.9111921126101178,1634.5734
1.0,1.0,0.0,0.0,1.0,-1.0916750083290745,0.35420597582302277,-0.9111921126101178,34472.841
1.0,0.0,0.0,1.0,0.0,-1.5181936033554047,-1.216840156986026,-0.9111921126101178,1121.8739
0.0,1.0,0.0,0.0,0.0,0.4722265067674694,0.8227055075247725,-0.9111921126101178,42111.6647
0.0,1.0,1.0,0.0,0.0,-1.4471071708510164,-0.08946142522315799,-0.9111921126101178,33307.5508
0.0,0.0,1.0,0.0,0.0,0.5433129392718578,-0.16809650563246198,-0.08842792654022237,8930.93455
0.0,0.0,0.0,0.0,1.0,0.8987451017937995,0.45353449844530097,0.734336259529673,10806.839
0.0,0.0,0.0,1.0,0.0,1.183090831811353,1.1504896321782931,0.734336259529673,12265.5069
0.0,0.0,0.0,1.0,0.0,-1.0205885758246862,0.5677622994609228,-0.08842792654022237,3227.1211
0.0,0.0,1.0,0.0,0.0,-0.9495021433202978,-1.3161686796083054,-0.9111921126101178,3176.8159
0.0,1.0,0.0,1.0,0.0,0.04570791174113922,-1.3807322193127871,0.734336259529673,19444.2658
0.0,0.0,1.0,0.0,0.0,0.6143993717762462,0.9957026844252422,-0.9111921126101178,8671.19125
0.0,0.0,0.0,0.0,1.0,-0.02537852076324914,0.5859725286083405,1.5571004455995683,7418.522
1.0,0.0,1.0,0.0,0.0,-0.7362428458071327,0.46098413764197216,0.734336259529673,19442.3535
1.0,1.0,0.0,0.0,0.0,0.25896720925430433,0.7283434110336072,-0.08842792654022237,41034.2214
1.0,0.0,1.0,0.0,0.0,1.2541772643157414,0.16217083208661578,-0.9111921126101178,11353.2276
1.0,0.0,0.0,0.0,0.0,-0.7362428458071327,-0.2624586021236272,-0.08842792654022237,4040.55825
0.0,0.0,0.0,0.0,0.0,-1.5181936033554047,1.593329295535955,-0.9111921126101178,2217.46915
1.0,0.0,0.0,0.0,1.0,0.25896720925430433,-1.2184956323630645,-0.9111921126101178,6250.435
1.0,0.0,0.0,0.0,0.0,-0.594069980798356,-0.34109368253293176,3.202628817739359,6799.458
0.0,1.0,0.0,0.0,1.0,1.7517822918464598,0.12243942303770437,0.734336259529673,47291.055
1.0,1.0,1.0,0.0,0.0,1.4674365618289065,0.13071679992289442,1.5571004455995683,46130.5265
1.0,0.0,1.0,0.0,0.0,1.6806958593420716,-0.3725477146966537,-0.9111921126101178,13770.0979
1.0,1.0,0.0,0.0,1.0,1.5385229943332948,0.9501771115566967,-0.08842792654022237,47403.88
0.0,0.0,0.0,0.0,1.0,0.04570791174113922,-0.1589913910587531,-0.9111921126101178,5910.944
0.0,0.0,0.0,0.0,1.0,0.401140074263081,0.42042499090454194,-0.9111921126101178,7345.084
1.0,1.0,0.0,0.0,0.0,-0.02537852076324914,-0.10518844130501867,-0.08842792654022237,22462.04375
0.0,0.0,0.0,0.0,0.0,0.7565722367850228,-0.5769989237608448,-0.08842792654022237,10106.13425
0.0,1.0,0.0,1.0,0.0,1.2541772643157414,-0.12422640814095584,-0.9111921126101178,27533.9129
1.0,0.0,0.0,1.0,0.0,-1.3049343058422396,0.8227055075247725,-0.9111921126101178,1532.4697
0.0,1.0,0.0,0.0,1.0,-0.16755138577202586,0.7018558050009989,0.734336259529673,39836.519
1.0,1.0,0.0,0.0,0.0,1.6096094268376833,0.24080591249592034,-0.9111921126101178,45710.20785
1.0,1.0,0.0,1.0,0.0,-1.2338478733378513,1.168699861325711,-0.08842792654022237,37165.1638
0.0,0.0,1.0,0.0,0.0,1.2541772643157414,-0.010826344813853434,-0.9111921126101178,11840.77505
0.0,0.0,1.0,0.0,0.0,-0.02537852076324914,-0.7028150524157315,0.734336259529673,7201.70085
0.0,0.0,0.0,0.0,1.0,1.5385229943332948,-0.3907579438440715,-0.9111921126101178,13041.921
1.0,0.0,0.0,0.0,0.0,-1.2338478733378513,0.19362486425033773,-0.9111921126101178,2254.7967
0.0,1.0,0.0,0.0,0.0,-0.7362428458071327,-1.4577118243450533,-0.08842792654022237,16657.71745
1.0,1.0,0.0,1.0,0.0,-0.16755138577202586,1.077648715588622,-0.08842792654022237,39871.7043
1.0,0.0,0.0,0.0,1.0,-0.594069980798356,-1.6820287379337004,-0.9111921126101178,3260.199
1.0,0.0,0.0,0.0,1.0,-0.5229835482939676,0.7680748200825191,0.734336259529673,4670.64
1.0,1.0,0.0,0.0,1.0,-1.376020738346628,1.4633744784384726,0.734336259529673,38344.566
1.0,1.0,0.0,0.0,0.0,-0.4518971157895793,-0.9544473097255053,-0.9111921126101178,17904.52705
0.0,0.0,0.0,0.0,1.0,-0.38081068328519097,-0.5066412202367303,-0.08842792654022237,5003.853
1.0,1.0,0.0,0.0,1.0,-0.6651564133027443,1.1984984181123945,0.734336259529673,39241.442
1.0,0.0,0.0,0.0,1.0,0.6854858042806344,-0.3079841749921722,-0.08842792654022237,8703.456
1.0,0.0,0.0,0.0,0.0,0.8276586692894112,0.2879869607415024,-0.08842792654022237,9964.06
1.0,0.0,1.0,0.0,0.0,1.7517822918464598,-0.9701743258073665,-0.08842792654022237,30166.61817
1.0,1.0,0.0,0.0,0.0,1.0409179668025763,1.6562373598633977,1.5571004455995683,48549.17835
0.0,0.0,1.0,0.0,0.0,-1.0916750083290745,-1.0488094062166704,-0.9111921126101178,2842.76075
1.0,1.0,1.0,0.0,0.0,-1.4471071708510164,-0.24673158604176654,-0.9111921126101178,17352.6803
1.0,1.0,0.0,0.0,1.0,-1.4471071708510164,0.7018558050009989,-0.9111921126101178,34779.615
0.0,0.0,0.0,1.0,0.0,-0.7362428458071327,1.3690123819473072,1.5571004455995683,5138.2567
1.0,1.0,0.0,0.0,0.0,-1.0916750083290745,-0.12091545738687993,-0.9111921126101178,18648.4217
1.0,1.0,0.0,0.0,1.0,-0.9495021433202978,0.38731548336378174,0.734336259529673,36085.219
0.0,0.0,0.0,1.0,0.0,0.6854858042806344,-0.5612719076789836,-0.9111921126101178,8601.3293
1.0,1.0,0.0,1.0,0.0,0.25896720925430433,-1.726726573113726,0.734336259529673,18767.7377
1.0,1.0,0.0,0.0,0.0,-1.5181936033554047,-2.196881580192514,0.734336259529673,12829.4551
1.0,0.0,0.0,1.0,0.0,0.3300536417586927,0.622392986903176,-0.08842792654022237,7147.4728
0.0,0.0,1.0,0.0,0.0,1.4674365618289065,-0.7814501328250361,-0.9111921126101178,28923.13692
1.0,0.0,0.0,0.0,1.0,-0.30972425078080257,1.3309364482754342,-0.08842792654022237,4762.329
0.0,0.0,0.0,0.0,0.0,1.1120043993069646,-0.8600852132343406,1.5571004455995683,13047.33235
0.0,1.0,0.0,0.0,0.0,-1.3049343058422396,-1.441984808263192,-0.08842792654022237,15359.1045
0.0,0.0,1.0,0.0,0.0,-1.0916750083290745,-0.05800739305943605,1.5571004455995683,4618.0799
0.0,0.0,0.0,0.0,1.0,0.9698315342981879,-0.6390792503997693,0.734336259529673,11150.78
1.0,0.0,0.0,1.0,0.0,1.2541772643157414,1.623955590011157,-0.9111921126101178,10982.5013
1.0,0.0,0.0,1.0,0.0,-0.38081068328519097,0.6041827577557582,-0.9111921126101178,3935.1799
0.0,0.0,0.0,1.0,0.0,0.6854858042806344,1.0048077989989512,1.5571004455995683,10381.4787
0.0,0.0,0.0,1.0,0.0,0.401140074263081,-0.4520105327944771,0.734336259529673,8515.7587
1.0,1.0,1.0,0.0,0.0,-0.6651564133027443,-0.3096396503692098,1.5571004455995683,20745.9891
1.0,0.0,0.0,0.0,0.0,0.25896720925430433,-0.7499961006613141,-0.9111921126101178,6837.3687
0.0,0.0,1.0,0.0,0.0,1.3252636968201297,-0.3882747307785144,-0.9111921126101178,12224.35085
1.0,0.0,0.0,1.0,0.0,0.9698315342981879,0.13071679992289442,-0.9111921126101178,27346.04207
1.0,0.0,0.0,0.0,1.0,1.0409179668025763,-0.22521040614027288,-0.08842792654022237,10436.096
1.0,1.0,0.0,0.0,1.0,-1.4471071708510164,0.7184105587713789,-0.9111921126101178,34828.654
0.0,0.0,0.0,0.0,0.0,-0.02537852076324914,-1.2847146474445836,1.5571004455995683,7985.815
1.0,0.0,0.0,0.0,1.0,0.8276586692894112,-0.8542910494147076,-0.9111921126101178,8782.469
1.0,1.0,0.0,0.0,1.0,-1.0205885758246862,-0.14243663728837358,1.5571004455995683,19933.458
1.0,0.0,0.0,0.0,1.0,1.6096094268376833,1.1322794030308754,-0.9111921126101178,12979.358
0.0,0.0,0.0,0.0,1.0,-1.162761440833463,0.47008925221568104,-0.9111921126101178,10795.93733
0.0,0.0,1.0,0.0,0.0,-0.16755138577202586,-0.46690981118781893,1.5571004455995683,7281.5056
1.0,1.0,0.0,0.0,0.0,1.2541772643157414,-0.2624586021236272,-0.9111921126101178,27218.43725
0.0,1.0,1.0,0.0,0.0,0.04570791174113922,0.36662204115080693,0.734336259529673,40003.33225
1.0,0.0,0.0,0.0,0.0,-1.5181936033554047,-1.2375335991990009,-0.9111921126101178,1704.70015
1.0,0.0,1.0,0.0,0.0,0.5433129392718578,-0.12091545738687993,1.5571004455995683,9620.3307
1.0,0.0,0.0,0.0,1.0,0.8987451017937995,1.016396126638217,-0.9111921126101178,9144.565
1.0,0.0,0.0,0.0,1.0,0.25896720925430433,-0.0762176222068538,-0.08842792654022237,6849.026
0.0,0.0,0.0,0.0,0.0,-0.16755138577202586,-2.196881580192514,0.734336259529673,6877.9801
0.0,0.0,0.0,1.0,0.0,0.7565722367850228,2.570887505676886,-0.08842792654022237,9549.5651
1.0,0.0,1.0,0.0,0.0,0.8276586692894112,-1.017355374052949,2.379864631669464,11520.09985
0.0,0.0,1.0,0.0,0.0,-0.8784157108159095,-1.504892872590636,-0.9111921126101178,3353.4703
0.0,0.0,0.0,0.0,0.0,0.18788077674991593,0.4295301054782508,-0.08842792654022237,7639.41745
1.0,0.0,0.0,0.0,0.0,0.4722265067674694,-0.9544473097255053,1.5571004455995683,9500.57305
0.0,0.0,0.0,1.0,0.0,-0.594069980798356,-0.6523230534160729,-0.9111921126101178,3757.8448
1.0,1.0,0.0,1.0,0.0,-0.38081068328519097,-0.8708458031850871,0.734336259529673,18972.495
0.0,0.0,0.0,1.0,0.0,-1.5181936033554047,0.5495520703135051,-0.9111921126101178,11482.63485
1.0,0.0,0.0,0.0,1.0,0.8987451017937995,1.3309364482754342,0.734336259529673,10325.206
1.0,0.0,0.0,1.0,0.0,1.0409179668025763,-1.581044739934383,0.734336259529673,11013.7119
1.0,0.0,0.0,1.0,0.0,-0.5229835482939676,1.0958589447360398,0.734336259529673,4673.3922
1.0,0.0,0.0,1.0,0.0,-0.30972425078080257,-0.4884309910893126,-0.08842792654022237,4747.0529
0.0,0.0,1.0,0.0,0.0,-0.594069980798356,0.35089502506894626,-0.08842792654022237,4738.2682
0.0,0.0,0.0,0.0,0.0,1.6096094268376833,0.19362486425033773,-0.9111921126101178,14043.4767
1.0,0.0,1.0,0.0,0.0,0.3300536417586927,-0.8600852132343406,-0.08842792654022237,7518.02535
1.0,0.0,0.0,1.0,0.0,-0.8073292783115211,1.241540777915383,-0.9111921126101178,2689.4954
0.0,1.0,0.0,1.0,0.0,1.4674365618289065,0.3128190913970731,-0.9111921126101178,45008.9555
0.0,0.0,0.0,0.0,0.0,0.11679434424552758,0.17789784816847704,-0.08842792654022237,7358.17565
1.0,0.0,0.0,0.0,1.0,-0.8073292783115211,-1.0363933408888857,3.202628817739359,5615.369
1.0,0.0,1.0,0.0,0.0,-1.0916750083290745,-0.34109368253293176,0.734336259529673,3537.703
0.0,0.0,1.0,0.0,0.0,0.11679434424552758,0.3980760733145295,-0.9111921126101178,6571.02435
0.0,0.0,1.0,0.0,0.0,0.9698315342981879,1.1372458291619896,-0.08842792654022237,10959.6947
1.0,1.0,0.0,0.0,0.0,-1.376020738346628,0.02062768734986792,-0.9111921126101178,33475.81715
0.0,0.0,0.0,0.0,0.0,-0.7362428458071327,0.09926276775917248,-0.9111921126101178,3943.5954
1.0,1.0,0.0,1.0,0.0,-1.2338478733378513,1.077648715588622,0.734336259529673,37484.4493
0.0,0.0,0.0,0.0,0.0,-0.4518971157895793,0.948521636179659,1.5571004455995683,6551.7501
0.0,0.0,0.0,0.0,0.0,-0.30972425078080257,-0.7342690845794534,-0.9111921126101178,5227.98875
1.0,0.0,1.0,0.0,0.0,-1.4471071708510164,-0.8286311810706186,-0.9111921126101178,1632.56445
1.0,1.0,1.0,0.0,0.0,-1.376020738346628,0.8384325236066331,1.5571004455995683,37465.34375
1.0,0.0,0.0,1.0,0.0,-0.0964649532676375,-1.5628345107869652,1.5571004455995683,6652.5288
0.0,0.0,0.0,1.0,0.0,-1.0916750083290745,1.478273756831815,-0.9111921126101178,2480.9791
1.0,0.0,1.0,0.0,0.0,-1.3049343058422396,-1.127444486625975,0.734336259529673,3077.0955
1.0,0.0,1.0,0.0,0.0,1.6806958593420716,-1.473438840426914,-0.08842792654022237,14349.8544
0.0,0.0,0.0,1.0,0.0,-0.0964649532676375,-0.26990824132029845,-0.08842792654022237,5974.3847
0.0,0.0,0.0,0.0,0.0,-1.3049343058422396,-1.3948037600176095,-0.9111921126101178,2585.85065
1.0,0.0,0.0,0.0,0.0,0.4722265067674694,0.46098413764197216,-0.08842792654022237,8334.45755
0.0,0.0,0.0,1.0,0.0,1.3252636968201297,1.4054328402421428,-0.9111921126101178,11856.4115
0.0,1.0,0.0,0.0,1.0,-1.4471071708510164,-0.44042220515521113,-0.9111921126101178,16884.924
0.0,0.0,0.0,0.0,0.0,0.6143993717762462,0.2879869607415024,0.734336259529673,10043.249
0.0,0.0,0.0,0.0,1.0,1.1120043993069646,-0.009998607125334605,-0.9111921126101178,10704.47
1.0,1.0,1.0,0.0,0.0,1.5385229943332948,-0.3725477146966537,-0.08842792654022237,28868.6639
0.0,0.0,0.0,0.0,0.0,-1.5181936033554047,-0.042280376977575376,-0.9111921126101178,2203.73595
1.0,0.0,0.0,0.0,1.0,-0.30972425078080257,-0.5728602353182496,-0.08842792654022237,4746.344
1.0,0.0,1.0,0.0,0.0,-0.5229835482939676,-0.4511827951059577,-0.08842792654022237,4454.40265
1.0,0.0,0.0,0.0,0.0,0.3300536417586927,-0.13664247346874062,0.734336259529673,32108.66282
0.0,0.0,0.0,0.0,1.0,0.18788077674991593,-0.25831991368103246,-0.08842792654022237,7050.642
1.0,0.0,0.0,0.0,0.0,-1.5181936033554047,-2.4170598053385657,-0.9111921126101178,1694.7964
1.0,0.0,0.0,0.0,1.0,-0.02537852076324914,-0.1589913910587531,2.379864631669464,7512.267
0.0,0.0,0.0,0.0,0.0,-0.9495021433202978,-0.29391263428734915,-0.9111921126101178,3385.39915
0.0,0.0,0.0,1.0,0.0,0.7565722367850228,-0.39737984535222326,1.5571004455995683,10702.6424
1.0,1.0,0.0,1.0,0.0,1.2541772643157414,1.9153192563698433,-0.08842792654022237,48675.5177
1.0,0.0,0.0,0.0,0.0,-1.376020738346628,1.6405103437815372,-0.9111921126101178,1984.4533
0.0,0.0,0.0,1.0,0.0,-1.3049343058422396,1.478273756831815,-0.9111921126101178,2026.9741
0.0,0.0,0.0,1.0,0.0,-1.5181936033554047,1.0412282572937865,-0.9111921126101178,1629.8335
0.0,0.0,0.0,1.0,0.0,-1.5181936033554047,1.2779612362102186,-0.9111921126101178,1631.8212
1.0,0.0,0.0,0.0,0.0,-0.8073292783115211,-1.3318956956901662,0.734336259529673,4428.88785
0.0,0.0,1.0,0.0,0.0,-1.4471071708510164,0.7597974431973286,-0.9111921126101178,2134.9015
0.0,1.0,0.0,0.0,1.0,1.6806958593420716,0.27143220697112347,0.734336259529673,47305.305
1.0,1.0,0.0,1.0,0.0,-0.8073292783115211,-1.0893685529541013,1.5571004455995683,17663.1442
0.0,0.0,0.0,0.0,0.0,1.5385229943332948,-1.4105307760994708,-0.9111921126101178,13616.3586
1.0,0.0,0.0,0.0,0.0,-0.23863781827641423,-0.4983638433515403,1.5571004455995683,6746.7425
1.0,1.0,0.0,1.0,0.0,1.183090831811353,0.20355771651256543,0.734336259529673,43813.8661
0.0,0.0,0.0,1.0,0.0,-0.8784157108159095,-1.216840156986026,-0.08842792654022237,3561.8889
0.0,1.0,0.0,0.0,1.0,-1.0205885758246862,-0.059662868436474295,-0.9111921126101178,33900.653
1.0,1.0,0.0,0.0,1.0,-0.594069980798356,-0.7715172805628083,1.5571004455995683,19199.944
0.0,0.0,0.0,0.0,1.0,1.6096094268376833,1.4302649708977135,-0.9111921126101178,13470.86
1.0,0.0,0.0,0.0,1.0,0.401140074263081,0.5197535135268213,-0.08842792654022237,7445.918
0.0,0.0,0.0,1.0,0.0,-1.3049343058422396,-1.4353629067550404,0.734336259529673,3180.5101
1.0,0.0,0.0,0.0,0.0,-1.376020738346628,-0.435455779024097,-0.9111921126101178,1967.0227
1.0,0.0,0.0,0.0,1.0,-0.4518971157895793,-0.1921008985995133,2.379864631669464,6059.173
1.0,1.0,0.0,0.0,0.0,0.7565722367850228,0.2879869607415024,-0.08842792654022237,41919.097
1.0,1.0,0.0,1.0,0.0,1.5385229943332948,0.8773361949670258,-0.9111921126101178,46599.1084
1.0,0.0,1.0,0.0,0.0,-0.16755138577202586,-0.15236948955060128,-0.9111921126101178,5028.1466
1.0,0.0,1.0,0.0,0.0,-1.162761440833463,-2.1811545641106527,-0.08842792654022237,2775.19215
1.0,0.0,0.0,1.0,0.0,-1.376020738346628,0.7862850492299369,-0.08842792654022237,27724.28875
0.0,0.0,1.0,0.0,0.0,1.183090831811353,-0.6556340041701488,-0.08842792654022237,12044.342
0.0,1.0,0.0,0.0,1.0,0.7565722367850228,-0.49008646646635023,-0.08842792654022237,24520.264
1.0,0.0,0.0,0.0,0.0,-1.3049343058422396,-0.7971771489068967,0.734336259529673,3279.86855
1.0,0.0,0.0,0.0,0.0,-0.8784157108159095,-1.9295223068008789,1.5571004455995683,4827.90495
0.0,0.0,0.0,0.0,1.0,-0.16755138577202586,-0.1755461448291332,0.734336259529673,6311.952
0.0,0.0,0.0,1.0,0.0,0.6143993717762462,0.09429634162805833,-0.9111921126101178,8280.6227
0.0,0.0,0.0,0.0,1.0,-0.30972425078080257,0.7018558050009989,-0.08842792654022237,5246.047
0.0,0.0,0.0,0.0,1.0,-0.30972425078080257,0.07277516172656469,-0.08842792654022237,5240.765
1.0,0.0,0.0,0.0,1.0,1.183090831811353,-1.4005979238372424,-0.9111921126101178,10577.087
1.0,0.0,0.0,1.0,0.0,0.04570791174113922,-0.9072662614799232,-0.9111921126101178,5415.6612
0.0,0.0,0.0,1.0,0.0,1.5385229943332948,-0.9072662614799232,-0.9111921126101178,24513.09126
1.0,0.0,0.0,1.0,0.0,1.3252636968201297,0.2399781748074009,-0.08842792654022237,11946.6259
1.0,0.0,0.0,1.0,0.0,0.4722265067674694,1.2597510070628009,0.734336259529673,8347.1643
0.0,1.0,1.0,0.0,0.0,-0.38081068328519097,-0.05800739305943605,-0.08842792654022237,43943.8761
0.0,0.0,0.0,1.0,0.0,1.6806958593420716,0.7680748200825191,-0.08842792654022237,14474.675
1.0,0.0,1.0,0.0,0.0,-0.8784157108159095,0.4295301054782508,0.734336259529673,4058.71245
1.0,0.0,1.0,0.0,0.0,-0.02537852076324914,-1.0016283579710878,0.734336259529673,6710.1919
0.0,0.0,0.0,0.0,1.0,-1.0916750083290745,-0.0762176222068538,1.5571004455995683,4234.927
0.0,0.0,0.0,0.0,1.0,0.401140074263081,0.05622040795618459,0.734336259529673,8520.026
1.0,0.0,0.0,0.0,1.0,1.0409179668025763,1.4964839859792327,-0.08842792654022237,10450.552
0.0,0.0,0.0,0.0,1.0,0.9698315342981879,0.8839580964751775,0.734336259529673,11163.568
1.0,0.0,1.0,0.0,0.0,0.8987451017937995,1.0271567165889637,0.734336259529673,26467.09737
1.0,0.0,1.0,0.0,0.0,-1.2338478733378513,-0.3725477146966537,-0.08842792654022237,2639.0429
1.0,0.0,0.0,0.0,1.0,0.9698315342981879,-0.3245389287625517,1.5571004455995683,11253.421
